name,name_code,year,Agglomeration,Agglomeration_code,AREA,GDZTKN_IN_A,RS,FAI,POP_diff,RP,FD
芜湖市,146,2019,长三角,3,-0.334039863,2.06828533,0.46777473,0.356695321,-0.026949085,1.230520133,0.181939574
苏州市,147,2009,长三角,3,1.037256595,0.472902919,0.82111379,0.811673457,1.103053046,0.566255659,-1.288917693
苏州市,147,2010,长三角,3,1.1344062,0.638885177,1.098542212,1.212405744,5.570257731,0.772226263,-1.390336248
苏州市,147,2011,长三角,3,1.258471557,2.909913016,1.414701678,1.711425564,0.126182045,1.303351125,-1.53408846
苏州市,147,2012,长三角,3,1.369298866,2.736119828,1.718906813,1.833149174,-0.026949085,1.688751673,-1.488633285
苏州市,147,2013,长三角,3,1.512376035,3.273121252,2.030415549,2.118635561,-0.026949085,1.978953703,-1.65766462
苏州市,147,2014,长三角,3,1.582970283,3.704675123,2.350495534,2.782728787,-0.053351004,1.962083079,-1.784680971
苏州市,147,2015,长三角,3,1.641477027,3.942908482,2.621525596,2.973196438,-0.121995993,2.334020371,-1.136273401
苏州市,147,2016,长三角,3,1.688856083,5.005194935,2.972890458,3.538488189,-0.021668701,2.537928153,-1.624371921
苏州市,147,2017,长三角,3,1.727983187,3.82183907,3.347077576,3.808686142,0.010013601,3.393554292,-1.770176435
苏州市,147,2018,长三角,3,1.778356872,7.461732357,3.571929537,4.286406192,0.015293985,4.232045648,-1.958757549
苏州市,147,2019,长三角,3,1.829409241,8.268210858,5.100013389,4.530031358,10.30148161,5.101764279,-1.424001757
茂名市,148,2009,北部湾,14,-0.708658388,-0.679209227,-0.240592085,-0.51354229,-0.481062091,-0.269801864,-0.585134257
茂名市,148,2010,北部湾,14,-0.703676008,-0.75341306,-0.156353108,-0.490458695,-0.459940556,-0.274672499,-0.503638291
茂名市,148,2011,北部湾,14,-0.698024852,-0.692878354,-0.054390347,-0.458264767,-0.04807062,-0.252946081,-0.341080691
茂名市,148,2012,北部湾,14,-0.694497678,-0.696783819,-0.010511139,-0.420842165,0.099780126,-0.257424928,-0.227407996
茂名市,148,2013,北部湾,14,-0.687245175,-0.698736551,0.068309257,-0.414401788,-0.111435226,-0.256175363,-0.140724061
茂名市,148,2014,北部湾,14,-0.678216701,-0.702642016,0.13124556,-0.380845308,-0.153678296,-0.267510498,0.072307504
茂名市,148,2015,北部湾,14,-0.671358033,-0.728027538,0.220332925,-0.366438646,-0.185360599,-0.263877556,0.460615284
茂名市,148,2016,北部湾,14,-0.662441021,-0.72998027,0.313135017,-0.352840799,-0.127276377,-0.241100434,0.474931569
茂名市,148,2017,北部湾,14,-0.648265449,-0.743649398,0.399741952,-0.242220942,0.068097823,-0.237437811,0.619338352
茂名市,148,2018,北部湾,14,-0.640185646,-0.474172319,0.462130689,0.026285286,0.210668185,-0.188793784,0.838069116
茂名市,148,2019,北部湾,14,-0.636950752,-0.46636139,0.387673227,0.020164985,0.14730358,-0.177785138,1.02812117
荆门市,149,2009,长江中游,4,-0.706237172,-0.669445564,-0.508438792,-0.509476807,-0.15895868,-0.268187223,-0.538847334
荆门市,149,2010,长江中游,4,-0.700515423,-0.696783819,-0.490574955,-0.487404609,-0.058631388,-0.266349975,-0.485389657
荆门市,149,2011,长江中游,4,-0.688409341,-0.425354008,-0.457112529,-0.455540232,-0.153678296,-0.258870388,-0.400839231
荆门市,149,2012,长江中游,4,-0.675227025,-0.511274236,-0.42101742,-0.439134467,-0.15895868,-0.244018066,-0.366648957
荆门市,149,2013,长江中游,4,-0.644246602,-0.517132433,-0.385200864,-0.394631335,-0.174799831,-0.224155608,-0.32092248
荆门市,149,2014,长江中游,4,-0.630877276,-0.462455925,-0.34357352,-0.326050648,-0.174799831,-0.203833096,-0.258234364
荆门市,149,2015,长江中游,4,-0.617311034,-0.585478069,-0.277283269,-0.337168613,-0.148397912,-0.145041169,-0.034699515
荆门市,149,2016,长江中游,4,-0.598497377,-0.599147196,-0.223451584,-0.370748971,-0.15895868,-0.115102046,0.024120233
荆门市,149,2017,长江中游,4,-0.583973795,-0.577667139,-0.168839847,-0.382183792,-0.180080215,-0.100341734,0.0938616
荆门市,149,2018,长江中游,4,-0.57177235,-0.396063021,-0.106407631,-0.349443516,-0.217042902,-0.074433277,0.076524074
荆门市,149,2019,长江中游,4,-0.564931021,-0.388252092,0.000480717,-0.294983714,-0.174799831,-0.034859733,0.19742043
菏泽市,150,2009,中原,2,1.791622166,-0.24374989,-0.257858812,-0.44334189,0.131462429,-0.242887224,-0.43378988
菏泽市,150,2010,中原,2,1.866773998,-0.358961105,-0.185529725,-0.359692216,0.099780126,-0.232849143,-0.3004093
菏泽市,150,2011,中原,2,1.957370837,-0.276946342,-0.096457001,-0.279523018,-0.095594074,-0.216085371,-0.191639123
菏泽市,150,2012,中原,2,2.048814793,0.031585385,-0.009125844,-0.226885131,-0.085033307,-0.1649155,-0.061050314
菏泽市,150,2013,中原,2,2.131786349,-0.284757272,0.082331697,-0.170266471,-0.026949085,-0.181887038,0.060466162
菏泽市,150,2014,中原,2,2.164500635,-0.327717386,0.220954141,-0.124515249,0.184266266,-0.168040899,0.18707033
菏泽市,150,2015,中原,2,2.228356346,-0.019185659,0.322179591,-0.071155532,0.142023196,-0.216474191,0.440928315
菏泽市,150,2016,中原,2,2.296907114,0.05111271,0.433759931,-0.025432168,0.464126607,-0.199496716,0.567509721
菏泽市,150,2017,中原,2,2.358583111,-0.071909435,0.542788706,-0.000127558,0.411322769,-0.222202605,1.061820516
菏泽市,150,2018,中原,2,2.421003431,0.260055082,0.661780902,-0.017213651,-0.032229469,-0.228462306,1.197790466
菏泽市,150,2019,中原,2,2.470823519,0.080403696,0.785141949,0.03265043,-0.095594074,-0.234730912,1.51319845
萍乡市,151,2009,长江中游,4,-0.869838329,-0.319906456,-0.57882496,-0.52324938,-0.121995993,-0.277643557,-0.669217132
萍乡市,151,2010,长江中游,4,-0.862735682,-0.405826684,-0.560709709,-0.52979607,-0.227603669,-0.262506298,-0.649178885
萍乡市,151,2011,长江中游,4,-0.852493503,-0.390204824,-0.542165277,-0.529688052,-0.195921366,-0.251732132,-0.620630597
萍乡市,151,2012,长江中游,4,-0.844865743,-0.415590346,-0.522565051,-0.528480137,-0.264566356,-0.241180572,-0.558950792
萍乡市,151,2013,长江中游,4,-0.83017125,-0.364819302,-0.501864664,-0.514800802,-0.185360599,-0.215322572,-0.535402222
萍乡市,151,2014,长江中游,4,-0.825759806,-0.341386513,-0.48054025,-0.490554017,-0.217042902,-0.198742821,-0.546041466
萍乡市,151,2015,长江中游,4,-0.819852286,-0.191026114,-0.453546728,-0.474840898,-0.20120175,-0.174033472,-0.439092891
萍乡市,151,2016,长江中游,4,-0.810780465,0.025727188,-0.427650927,-0.469060761,-0.195921366,-0.154521249,-0.348098875
萍乡市,151,2017,长江中游,4,-0.803469754,0.080403696,-0.397276688,-0.461723829,-0.206482134,-0.126561841,-0.17779654
萍乡市,151,2018,长江中游,4,-0.79738637,0.41822641,-0.393078061,-0.458937325,-0.222323285,-0.093912851,-0.034045559
萍乡市,151,2019,长江中游,4,-0.792677693,0.431895537,-0.438850865,-0.452029814,-0.217042902,-0.074528256,0.120989394
营口市,152,2009,辽中南,17,-0.015448657,0.125316543,-0.52129304,-0.345963609,-0.167935332,-0.242967362,-0.62677397
营口市,152,2010,辽中南,17,0.007328116,-0.079720365,-0.492964135,-0.221639592,-0.101402497,-0.227960699,-0.700885707
营口市,152,2011,辽中南,17,0.048164314,0.023774455,-0.460091055,-0.056798711,-0.570828615,-0.198763598,-0.66561453
营口市,152,2012,辽中南,17,0.081603108,-0.030902053,-0.425186544,0.020725545,0.274032791,-0.183546201,-0.617013845
营口市,152,2013,辽中南,17,0.118913372,0.281535139,-0.389840355,0.021683311,-0.174799831,-0.175211804,-0.538951918
营口市,152,2014,辽中南,17,0.132916795,0.160465727,-0.354863155,-0.268096914,-0.174799831,-0.25594682,-0.564860389
营口市,152,2015,辽中南,17,0.143338553,0.271771476,-0.328984214,-0.362150304,-0.20120175,-0.262494426,-0.511714618
营口市,152,2016,辽中南,17,0.151153323,0.445564664,-0.305897382,-0.379810981,-0.20120175,-0.276690801,-0.35931456
营口市,152,2017,辽中南,17,0.163939327,0.334258915,-0.28533017,-0.325506953,-0.195921366,-0.273244848,-0.295730715
营口市,152,2018,辽中南,17,0.177301221,0.52172123,-0.248209585,-0.352531145,-0.211762518,-0.275224564,-0.336364579
营口市,152,2019,辽中南,17,0.185810775,0.615452388,-0.213741352,-0.341540907,-0.195921366,-0.255219638,-0.182921144
蚌埠市,153,2009,中原,2,-0.011190784,-0.595241731,-0.50980464,-0.490132365,-0.185360599,-0.21715982,-0.5850672
蚌埠市,153,2010,中原,2,0.00063788,-0.601099929,-0.478090139,-0.421067678,-0.401856334,-0.18489965,-0.536271498
蚌埠市,153,2011,中原,2,0.015952848,-0.614769056,-0.441547437,-0.366634217,-0.148397912,-0.153862333,-0.437892024
蚌埠市,153,2012,中原,2,0.038325878,-0.605005394,-0.402926719,-0.213178507,-0.148397912,-0.119195042,-0.398994866
蚌埠市,153,2013,中原,2,0.089560303,-0.603052661,-0.363509015,0.055507185,0.010013601,-0.072851285,-0.32267395
蚌埠市,153,2014,中原,2,0.11050785,-0.575714407,-0.303062236,0.210224061,0.015293985,-0.061391489,-0.294645505
蚌埠市,153,2015,中原,2,0.130412601,-0.536659758,-0.25567594,0.251223408,-0.011107934,0.04533509,-0.160402417
蚌埠市,153,2016,中原,2,0.14542662,-0.146113268,-0.201443839,0.175376473,0.025854753,0.109508164,-0.104184344
蚌埠市,153,2017,中原,2,0.155915255,-0.319906456,-0.141442508,0.456429926,0.057537055,0.088805736,0.03405815
蚌埠市,153,2018,中原,2,0.16464278,0.170229389,-0.068735633,0.531775047,-0.106154842,0.028212179,-0.049020722
蚌埠市,153,2019,中原,2,0.169204079,0.066734569,0.211260325,0.676867079,-0.079752923,0.205715832,0.14226419
衡水市,154,2009,京津冀,11,1.247457809,0.021821723,-0.478960108,-0.479725996,-0.053351004,-0.271339334,-0.506839785
衡水市,154,2010,京津冀,11,1.274201414,-0.005516532,-0.442565298,-0.411804033,0.031135137,-0.267685616,-0.41206845
衡水市,154,2011,京津冀,11,1.296952178,0.090167359,-0.400600836,-0.329919422,-0.090313691,-0.267789499,-0.313401063
衡水市,154,2012,京津冀,11,1.329952552,0.02767992,-0.358175028,-0.363382286,-0.053351004,-0.265919602,-0.252447192
衡水市,154,2013,京津冀,11,1.374782829,0.01986899,-0.314394538,-0.332047959,-0.085033307,-0.264227791,-0.209658903
衡水市,154,2014,京津冀,11,1.397806058,0.049159977,-0.268730285,-0.312000637,-0.106154842,-0.263245353,-0.3515526
衡水市,154,2015,京津冀,11,1.456977861,0.055018174,-0.2272969,-0.259880103,-0.121995993,-0.262449905,0.180276693
衡水市,154,2016,京津冀,11,1.486181074,0.113600148,-0.17819063,-0.200781561,-0.090313691,-0.237138033,0.344164968
衡水市,154,2017,京津冀,11,1.521457764,0.056970907,-0.121954754,-0.183619287,-0.148397912,-0.195145496,0.268870204
衡水市,154,2018,京津冀,11,1.535006668,0.578350471,-0.093030365,-0.147719369,-0.121995993,-0.153455704,0.572777051
衡水市,154,2019,京津冀,11,1.55108949,0.488524778,-0.240332241,-0.111819452,-0.111435226,-0.122311536,0.745110772
衡阳市,155,2009,长江中游,4,-0.437426422,0.068687302,-0.383318729,-0.48279259,-0.483702283,-0.26394879,-0.289627946
衡阳市,155,2010,长江中游,4,-0.420632717,0.230764095,-0.328509779,-0.437223863,-0.724487784,-0.25080312,-0.108698671
衡阳市,155,2011,长江中游,4,-0.40095089,0.545154019,-0.266118454,-0.407999311,-0.407136718,-0.25075563,0.029306971
衡阳市,155,2012,长江中游,4,-0.389737748,0.486572046,-0.202458224,-0.377642459,-0.370174031,-0.243181065,0.108755556
衡阳市,155,2013,长江中游,4,-0.366139867,0.590066866,-0.136419092,-0.350075141,-0.269846739,-0.230667597,0.34435691
衡阳市,155,2014,长江中游,4,-0.354026354,0.687703488,-0.067213021,-0.298926586,-0.275127123,-0.229213233,0.543809812
衡阳市,155,2015,长江中游,4,-0.334298704,1.048958991,0.053753004,-0.29402519,-0.327930961,-0.225233025,0.898967619
衡阳市,155,2016,长江中游,4,-0.30273496,0.861496676,0.156446199,-0.275141818,-0.919333946,-0.224063597,1.129751353
衡阳市,155,2017,长江中游,4,-0.285039645,0.947416904,0.245478844,-0.231366201,-1.130549297,-0.191521458,1.334422985
衡阳市,155,2018,长江中游,4,-0.267372816,1.742179011,0.303770628,-0.081307394,-0.211762518,-0.156248677,1.347425206
衡阳市,155,2019,长江中游,4,-0.260514147,1.746084476,0.53296689,-0.009692518,-0.063911772,-0.133047118,1.714605838
衢州市,156,2009,粤闽浙沿海,1,-0.618699363,-0.417543078,-0.492595517,-0.489765102,-0.20120175,-0.222989148,-0.575628209
衢州市,156,2010,粤闽浙沿海,1,-0.606351779,-0.501510574,-0.462592633,-0.440260515,-0.238164437,-0.206189759,-0.559841599
衢州市,156,2011,粤闽浙沿海,1,-0.588823658,-0.423401276,-0.423023119,-0.427091899,-0.164239064,-0.191491778,-0.512099117
衢州市,156,2012,粤闽浙沿海,1,-0.574864819,-0.485888714,-0.384555468,-0.417376092,-0.15895868,-0.179049544,-0.465289275
衢州市,156,2013,粤闽浙沿海,1,-0.540827842,-0.464408657,-0.349570651,-0.392677523,-0.15895868,-0.141025344,-0.358992196
衢州市,156,2014,粤闽浙沿海,1,-0.531621028,-0.579619872,-0.305116739,-0.38065258,-0.137837145,-0.113891065,-0.242967597
衢州市,156,2015,粤闽浙沿海,1,-0.514634121,-0.290615469,-0.270215998,-0.372418713,-0.063911772,-0.086094902,-0.088923729
衢州市,156,2016,粤闽浙沿海,1,-0.500989854,0.160465727,-0.227086599,-0.325540117,-0.04807062,-0.062581693,0.088703775
衢州市,156,2017,粤闽浙沿海,1,-0.492267283,-0.048476645,-0.176373197,-0.260554746,-0.037509853,-0.01904575,0.234214224
衢州市,156,2018,粤闽浙沿海,1,-0.485943635,0.400651818,-0.14711805,-0.08072902,-0.085033307,0.04117086,0.472078893
衢州市,156,2019,粤闽浙沿海,1,-0.479387155,0.359644437,-0.117816983,-0.143226171,-0.074472539,0.169306273,0.989042529
襄阳市,157,2009,长江中游,4,0.069976316,-0.751460327,-0.30750444,-0.456040908,-0.137837145,-0.245217174,-0.245879947
襄阳市,157,2010,长江中游,4,0.074842279,-0.726074805,-0.2552404,-0.359127866,0.099780126,-0.233944369,-0.105852147
襄阳市,157,2011,长江中游,4,0.097340395,-0.337481048,-0.169905033,-0.285618494,-0.042790237,-0.204895672,-0.002351145
襄阳市,157,2012,长江中游,4,0.118463805,-0.398015754,-0.085976775,-0.208148626,-0.058631388,-0.152402033,0.141513648
襄阳市,157,2013,长江中游,4,0.18779481,-0.351150175,0.006725343,-0.083561952,0.025854753,-0.149086676,0.13671756
襄阳市,157,2014,长江中游,4,0.216342871,-0.280851807,0.084412672,0.066155933,-0.137837145,0.269939363,0.231214516
襄阳市,157,2015,长江中游,4,0.25305619,-0.233986228,0.183891603,0.073058327,-0.111435226,0.31040927,0.58008807
襄阳市,157,2016,长江中游,4,0.283931343,-0.249608088,0.302322848,0.084755425,-0.053351004,0.326517095,1.033071673
襄阳市,157,2017,长江中游,4,0.303319651,-0.192978847,0.418155796,0.076676385,-0.106154842,0.394925633,1.082515179
襄阳市,157,2018,长江中游,4,0.318656912,0.197567643,0.549080362,0.007541011,-0.106154842,0.609408719,1.380114396
襄阳市,157,2019,长江中游,4,0.326133578,0.178040319,0.699839413,-0.061594362,-0.127276377,0.514928479,1.71230315
西宁市,158,2009,兰州－西宁,12,-0.99727605,-0.792467709,-0.528572461,-0.440019652,-0.042790237,-0.226259984,-0.579152066
西宁市,158,2010,兰州－西宁,12,-0.997248804,-0.796373174,-0.506264497,-0.380200986,-0.164239064,-0.268205031,-0.471940802
西宁市,158,2011,兰州－西宁,12,-0.997246327,-0.769034919,-0.477039446,-0.338735832,-0.085033307,-0.277486249,-0.284923522
西宁市,158,2012,兰州－西宁,12,-0.997152203,-0.780751314,-0.4428965,-0.261150365,-0.085033307,-0.250654715,-0.12644961
西宁市,158,2013,兰州－西宁,12,-0.997103903,-0.782704047,-0.4428965,-0.190914528,-0.074472539,-0.238301525,-0.065544954
西宁市,158,2014,兰州－西宁,12,-0.997037025,-0.782704047,-0.371444259,-0.093174289,-0.063911772,-0.232368313,0.080863685
西宁市,158,2015,兰州－西宁,12,-0.997032071,-0.687020156,-0.336061985,-0.029567199,-0.085033307,-0.229014371,0.209960022
西宁市,158,2016,兰州－西宁,12,-0.997009779,-0.663587367,-0.298253706,0.038783238,-0.058631388,-0.243175128,0.378214361
西宁市,158,2017,兰州－西宁,12,-0.996975101,-0.616721788,-0.262968744,0.104800851,-0.074472539,-0.241049976,0.357443413
西宁市,158,2018,兰州－西宁,12,-0.996871069,-0.534707025,-0.260310476,-0.007163933,-0.100874458,-0.217622842,0.328656428
西宁市,158,2019,兰州－西宁,12,-0.996710068,-0.608910859,-0.210243654,-0.009550009,-0.100874458,-0.227830103,0.462282472
西安市,159,2009,关中平原,16,0.227447028,-0.228128031,0.343635406,0.758600653,0.131462429,-0.174668644,-0.342415056
西安市,159,2010,关中平原,16,0.298645651,-0.245702623,0.532871278,1.035298488,0.020574369,-0.158433191,-0.131341668
西安市,159,2011,关中平原,16,0.358468893,-0.208600706,0.776108244,1.328020233,1.905671382,-0.132782958,0.153283626
西安市,159,2012,关中平原,16,0.441556864,-0.316000991,0.996379206,1.868284243,1.240343024,-0.111682806,0.304054023
西安市,159,2013,关中平原,16,0.546118735,-0.249608088,1.206505357,2.462845268,0.976323835,-0.053285636,0.47202045
西安市,159,2014,关中平原,16,0.57531204,-0.056287575,1.610149936,2.777880832,1.081931511,0.112600913,0.520688806
西安市,159,2015,关中平原,16,0.619892146,0.12336381,1.840482223,2.910131716,1.293146862,0.467427167,0.708366809
西安市,159,2016,关中平原,16,0.655129203,0.584208668,2.081042952,3.145406657,2.032400593,0.527887159,0.924938841
西安市,159,2017,关中平原,16,0.684321271,0.560775879,2.523835112,3.860831122,5.306238542,1.056394166,1.473292982
西安市,159,2018,关中平原,16,0.716800248,0.91226772,2.767268551,4.21079273,2.824458161,1.143801448,1.944398487
西安市,159,2019,关中平原,16,0.733846602,1.134879219,3.123842507,4.109915211,2.138008268,0.744937644,2.419838067
许昌市,160,2009,中原,2,0.013163805,-0.4429286,-0.458015626,-0.450275174,-0.174799831,-0.251117737,-0.602276149
许昌市,160,2010,中原,2,0.036267534,-0.433164938,-0.419335603,-0.426342022,-0.190640983,-0.24901633,-0.561836688
许昌市,160,2011,中原,2,0.070770177,-0.440975868,-0.37081232,-0.382115759,-0.285687891,-0.239153367,-0.461224659
许昌市,160,2012,中原,2,0.101870733,-0.43511767,-0.320945521,-0.39174193,-0.259285972,-0.225247865,-0.388104006
许昌市,160,2013,中原,2,0.150962598,-0.331622851,-0.271541398,-0.332346242,-0.127276377,-0.201954295,-0.350978005
许昌市,160,2014,中原,2,0.166567368,-0.351150175,-0.219993891,-0.299903681,-0.164239064,-0.163434423,-0.339333527
许昌市,160,2015,中原,2,0.190687885,-0.337481048,-0.154706563,-0.273581232,-0.259285972,-0.204868959,-0.246716002
许昌市,160,2016,中原,2,0.208791896,-0.062145773,-0.090303919,-0.230110721,-0.106154842,-0.203568936,-0.110360937
许昌市,160,2017,中原,2,0.2261714,-0.202742509,-0.018585326,-0.192093448,-0.127276377,-0.138638999,-0.061277322
许昌市,160,2018,中原,2,0.243937307,0.041349047,-0.031531267,0.013622085,0.089219358,-0.095759003,0.009158604
许昌市,160,2019,中原,2,0.254351634,0.142891135,0.035255232,0.190953148,-0.143117529,-0.069915844,0.193536067
贵阳市,161,2009,黔中,18,-0.82298191,-0.7377912,-0.372454133,-0.162424503,0.326836629,-0.202037401,-0.532956193
贵阳市,161,2010,黔中,18,-0.814307639,-0.751460327,-0.319172233,0.027354861,0.332117013,-0.180619664,-0.51082135
贵阳市,161,2011,黔中,18,-0.808361726,-0.733885735,-0.245558933,0.324677255,1.002725754,-0.137727796,-0.374185754
贵阳市,161,2012,黔中,18,-0.795759016,-0.728027538,-0.172458298,1.160709515,1.129454965,-0.092188391,-0.264380198
贵阳市,161,2013,黔中,18,-0.759736765,-0.724122073,-0.096681648,1.30201426,0.854875008,-0.0097675,-0.213572181
贵阳市,161,2014,黔中,18,-0.746356294,-0.702642016,-0.020575497,1.36741863,0.854875008,0.079619498,-0.209639217
贵阳市,161,2015,黔中,18,-0.731612263,-0.733885735,0.106303361,1.343541003,0.532771597,0.144267465,-0.133737867
贵阳市,161,2016,黔中,18,-0.716516505,-0.612816323,0.206255765,1.196324983,0.971043451,0.224661151,0.048192951
贵阳市,161,2017,黔中,18,-0.701258507,-0.647965508,0.309733153,1.384158873,0.854875008,0.206618132,0.329254401
贵阳市,161,2018,黔中,18,-0.692215171,-0.425354008,0.283256805,0.996234306,0.252911256,0.447781379,0.380000898
贵阳市,161,2019,黔中,18,-0.681855337,-0.429259473,0.343105365,0.608309738,0.416603153,0.55694476,0.925573111
资阳市,162,2009,成渝,10,-0.962060046,-0.706547481,-0.546535015,-0.457317993,-0.164239064,-0.267887446,-0.521044719
资阳市,162,2010,成渝,10,-0.955525858,-0.724122073,-0.520137271,-0.419523579,-2.265831812,-0.263969567,-0.458184347
资阳市,162,2011,成渝,10,-0.94860279,-0.704594749,-0.491284906,-0.381786776,-0.470501323,-0.252097207,-0.329495272
资阳市,162,2012,成渝,10,-0.938050992,-0.772940384,-0.460627678,-0.353292582,-0.438819021,-0.23635149,-0.232552286
资阳市,162,2013,成渝,10,-0.926596348,-0.774893117,-0.428789984,-0.301409879,-0.35433288,-0.230643853,-0.213206138
资阳市,162,2014,成渝,10,-0.923082797,-0.763176722,-0.376580959,-0.248747735,-0.370174031,-0.234671551,-0.110083483
资阳市,162,2015,成渝,10,-0.916522601,-0.796373174,-0.334053994,-0.191203146,-0.243444821,-0.240613667,0.019674193
资阳市,162,2016,成渝,10,-0.911355688,-0.751460327,-0.436554265,-0.276406963,-0.243444821,-0.259953741,-0.058944489
资阳市,162,2017,成渝,10,-0.90816538,-0.741696665,-0.407259853,-0.318643976,-0.285687891,-0.252391048,-0.126500671
资阳市,162,2018,成渝,10,-0.905616601,-0.669445564,-0.397405427,-0.310078852,-0.359613264,-0.228307966,-0.074812305
资阳市,162,2019,成渝,10,-0.902880812,-0.667492832,-0.391436396,-0.287305291,-0.296248658,-0.216539489,-0.081866787
赣州市,163,2009,粤闽浙沿海,1,-0.004231799,-0.464408657,-0.44313527,-0.415791439,0.142023196,-0.254103636,-0.066729827
赣州市,163,2010,粤闽浙沿海,1,0.028477534,-0.491746912,-0.400087506,-0.370580689,-0.433538637,-0.257962153,0.058869107
赣州市,163,2011,粤闽浙沿海,1,0.057019402,-0.43511767,-0.355431648,-0.313427811,0.184266266,-0.250506311,0.311755078
赣州市,163,2012,粤闽浙沿海,1,0.077797278,-0.511274236,-0.313521315,-0.251590711,0.110340893,-0.24321965,0.687643846
赣州市,163,2013,粤闽浙沿海,1,0.120224915,-0.511274236,-0.263556389,-0.188387269,0.052256672,-0.153339949,0.891657215
赣州市,163,2014,粤闽浙沿海,1,0.143427723,-0.552281617,-0.21209318,-0.124496109,0.094499742,-0.106660798,0.983409771
赣州市,163,2015,粤闽浙沿海,1,0.174751204,-0.528848828,-0.153567284,-0.041079717,0.110340893,-0.040202295,1.343241856
赣州市,163,2016,粤闽浙沿海,1,0.218395022,-0.210553439,-0.093294277,-0.009085718,0.184266266,0.086582637,1.738190089
赣州市,163,2017,粤闽浙沿海,1,0.258957518,-0.105105886,-0.021711374,0.024883696,0.237070104,0.258886196,2.336879159
赣州市,163,2018,粤闽浙沿海,1,0.303546292,0.248338687,-0.010868074,0.042454926,0.078658591,0.373071586,2.714642436
赣州市,163,2019,粤闽浙沿海,1,0.338695418,0.545154019,0.534615136,0.061278415,0.110340893,0.529436502,3.543321019
辽源市,164,2009,哈长,15,-0.769255675,-0.710452946,-0.610723364,-0.491406038,-0.15895868,-0.278884219,-0.692397198
辽源市,164,2010,哈长,15,-0.764490028,-0.786609511,-0.598142122,-0.521615265,-0.185360599,-0.278691293,-0.64071683
辽源市,164,2011,哈长,15,-0.761180826,-0.75341306,-0.583860651,-0.512133498,-0.254005588,-0.275441235,-0.62226641
辽源市,164,2012,哈长,15,-0.755839288,-0.757318525,-0.568775096,-0.472844637,-0.211762518,-0.274022488,-0.567974524
辽源市,164,2013,哈长,15,-0.739668535,-0.759271257,-0.553746036,-0.477525636,-0.190640983,-0.272161495,-0.509491905
辽源市,164,2014,哈长,15,-0.73746529,-0.765129454,-0.53784989,-0.523124684,-0.190640983,-0.264972781,-0.483460395
辽源市,164,2015,哈长,15,-0.73579335,-0.763176722,-0.524767002,-0.529994484,-0.238164437,-0.264376195,-0.42158311
辽源市,164,2016,哈长,15,-0.731641986,-0.757318525,-0.510386961,-0.537969485,-0.238164437,-0.277314099,-0.398428883
辽源市,164,2017,哈长,15,-0.724647086,-0.749507595,-0.500780622,-0.530626867,-0.280407507,-0.276684864,-0.287806343
辽源市,164,2018,哈长,15,-0.719856669,-0.667492832,-0.500369411,-0.520982503,-0.227603669,-0.277613877,-0.293567062
辽源市,164,2019,哈长,15,-0.714260006,-0.790514976,-0.496172632,-0.530010213,-0.222323285,-0.279825104,-0.218183094
达州市,165,2009,成渝,10,-0.87945384,-0.237891693,-0.491215619,-0.466696289,-0.121995993,-0.268768968,-0.276654639
达州市,165,2010,成渝,10,-0.872922129,-0.144160535,-0.447038041,-0.44601052,-1.589942687,-0.266053166,-0.193348144
达州市,165,2011,成渝,10,-0.867345282,0.031585385,-0.404848341,-0.405812407,-0.15895868,-0.259360123,0.048612517
达州市,165,2012,成渝,10,-0.862805036,-0.038712983,-0.359971683,-0.399726596,-0.206482134,-0.250651747,0.228895218
达州市,165,2013,成渝,10,-0.844656441,-0.122680479,-0.312805892,-0.370492758,-0.169519447,-0.246603272,0.274020646
达州市,165,2014,成渝,10,-0.83783245,-0.151971465,-0.239441641,-0.381004872,-0.195921366,-0.244584971,0.392733047
达州市,165,2015,成渝,10,-0.827389638,-0.189073382,-0.180381193,-0.404512013,-0.164239064,-0.239972559,0.57870695
达州市,165,2016,成渝,10,-0.818223693,0.096025556,-0.114387759,-0.38421966,-0.217042902,-0.238126407,0.758829699
达州市,165,2017,成渝,10,-0.810261545,-0.151971465,-0.04144204,-0.345637279,-0.148397912,-0.239346292,0.906415213
达州市,165,2018,成渝,10,-0.804806067,0.053065442,-0.019751522,-0.264042613,-0.31208981,-0.241946339,1.024577627
达州市,165,2019,成渝,10,-0.797740574,0.012058061,0.05289213,-0.177650212,-0.349052496,-0.236728437,0.992095144
运城市,166,2009,中原,2,0.661011954,-0.82566416,-0.434982331,-0.484828269,-0.085033307,-0.269315097,-0.454027451
运城市,166,2010,中原,2,0.705147446,-0.82566416,-0.415393271,-0.497989872,0.046976288,-0.25563517,-0.321110116
运城市,166,2011,中原,2,0.720634562,-0.751460327,-0.368837531,-0.461268445,-0.444099404,-0.252115015,-0.162339677
运城市,166,2012,中原,2,0.745213315,-0.751460327,-0.320354918,-0.451513409,-0.459940556,-0.251972547,-6.93739E-05
运城市,166,2013,中原,2,0.786587011,-0.811995033,-0.269377012,-0.384701385,-0.444099404,-0.233683177,0.200761573
运城市,166,2014,中原,2,0.809786103,-0.811995033,-0.214565992,-0.337908068,-0.31208981,-0.233356687,0.214513106
运城市,166,2015,中原,2,0.843240998,-0.749507595,-0.188869623,-0.326684547,-0.39657595,-0.241821679,0.427815974
