name,name_code,year,Province,Province_code,AREA,GDZTKN_IN_P,RS,FAI,POP_diff,RP,FD
佛山市,20,2013,广东省,6,0.434101252,0.297341702,0.996557119,0.851525721,1.282586095,0.198173916,-0.620906206
佛山市,20,2014,广东省,6,0.452369979,0.459409106,1.097480723,1.017023052,1.161137267,0.168680006,-0.783089766
佛山市,20,2015,广东省,6,0.480070924,-0.575328936,1.322743156,1.230535829,0.590855818,0.610863083,0.561513381
佛山市,20,2016,广东省,6,0.501837103,-0.560368867,1.553857861,1.769867656,0.369079699,0.749829056,-0.367630814
佛山市,20,2017,广东省,6,0.529296545,-0.610235761,1.777666451,2.194405556,1.145296116,1.085407245,-0.232155483
佛山市,20,2018,广东省,6,0.552537745,0.215061328,1.753345616,3.266102573,1.187539186,1.335166081,-0.293497544
佛山市,20,2019,广东省,6,0.567541855,0.399568834,2.047447646,3.507410453,0.622538121,2.625650052,0.360484339
佳木斯市,21,2009,黑龙江省,1,-0.027503961,0.147741021,-0.545958387,-0.51160667,-0.111435226,-0.277898813,-0.474728882
佳木斯市,21,2010,黑龙江省,1,-0.036328088,0.132780953,-0.517329116,-0.450702511,-0.20120175,-0.275188947,-0.30854284
佳木斯市,21,2011,黑龙江省,1,-0.014632503,0.028060477,-0.496129892,-0.429147476,-0.301529042,-0.269499118,-0.247867654
佳木斯市,21,2012,黑龙江省,1,0.013059773,-0.109073481,-0.472497342,-0.414962727,-0.771483199,-0.252949049,-0.17472916
佳木斯市,21,2013,黑龙江省,1,0.067322266,-0.016819727,-0.436563656,-0.429780617,-0.042790237,-0.269062809,0.02909965
佳木斯市,21,2014,黑龙江省,1,0.087997349,-0.006846349,-0.410528838,-0.457072392,-0.222323285,-0.277664334,-0.034505112
佳木斯市,21,2015,黑龙江省,1,0.115308174,0.172674468,-0.3810381,-0.440829982,-0.391295567,-0.259155325,0.153666895
佳木斯市,21,2016,黑龙江省,1,0.150005258,0.511769345,-0.347735841,-0.461294975,-0.185360599,-0.274987117,0.291242514
佳木斯市,21,2017,黑龙江省,1,0.193455874,0.242488119,-0.308032042,-0.481417152,-0.343772113,-0.280751148,0.51312617
佳木斯市,21,2018,黑龙江省,1,0.217837709,0.491822587,-0.379344871,-0.478492309,-0.248725204,-0.279733093,0.494704665
佳木斯市,21,2019,黑龙江省,1,0.255988896,1.040358416,-0.4506577,-0.475567466,-0.254005588,-0.273624764,0.638415659
保定市,22,2009,河北省,16,2.603596586,0.182647847,-0.137626549,-0.230437998,0.305715094,-0.260986636,-0.147710256
保定市,22,2010,河北省,16,2.696788028,0.060473958,-0.038592401,-0.041866548,0.823192705,-0.223262213,0.164644498
保定市,22,2011,河北省,16,2.775083107,-0.069179966,0.075478868,0.109533207,0.152583964,-0.24152487,0.32589111
保定市,22,2012,河北省,16,2.84413917,-0.064193276,0.190709529,0.098310444,0.231789721,-0.231157332,0.446222099
保定市,22,2013,河北省,16,2.995946341,0.287368323,0.224850849,-0.007709143,0.157864347,-0.214776443,0.793675775
保定市,22,2014,河北省,16,3.075477417,0.364662008,0.432869774,0.3037366,0.205387802,-0.220288187,0.701408298
保定市,22,2015,河北省,16,3.203512082,0.516756034,0.438421384,0.281592768,-0.016388318,-0.221582274,1.247807953
保定市,22,2016,河北省,16,3.27509587,1.259772748,0.674219946,0.833337648,0.406042386,-0.176529636,1.358635969
保定市,22,2017,河北省,16,3.338910713,0.97303811,0.689707617,0.631304037,0.110340893,-0.1549071,1.563508156
保定市,22,2018,河北省,16,3.380602697,2.042682977,0.915254001,0.574974564,0.031135137,-0.159878651,3.771173332
保定市,22,2019,河北省,16,3.404111407,1.748468305,0.488605483,0.66564659,-5.999063151,-0.119177233,2.594724862
信阳市,23,2009,河南省,4,0.911752132,-0.049233208,-0.401271744,-0.347786851,0.379640467,-0.260597817,-0.158492225
信阳市,23,2010,河南省,4,0.95257223,-0.004353004,-0.357476538,-0.303121691,-3.839386181,-0.253263666,-0.070417327
信阳市,23,2011,河南省,4,0.981645404,0.033047166,-0.29907879,-0.247410198,-0.042790237,-0.245837505,0.168324
信阳市,23,2012,河南省,4,1.012059845,0.005620375,-0.239420862,-0.202542077,0.03641552,-0.233433857,0.433974726
信阳市,23,2013,河南省,4,1.039862344,0.097874128,-0.178685843,-0.132164678,-0.143117529,-0.235149413,0.528088414
信阳市,23,2014,河南省,4,1.06815528,0.145247677,-0.102085662,-0.090208513,-0.000547166,-0.22778855,0.659643084
信阳市,23,2015,河南省,4,1.081736384,0.212567983,-0.139980383,-0.00669263,-0.121995993,-0.228364359,0.81618835
信阳市,23,2016,河南省,4,1.10799946,1.182479063,0.048111477,0.118339952,-0.127276377,-0.223544181,0.978796397
信阳市,23,2017,河南省,4,1.124686657,0.820944085,0.125233714,0.256912961,-0.148397912,-0.22179004,1.1964561
信阳市,23,2018,河南省,4,1.144178997,1.359506535,0.162827181,0.242302959,-0.042790237,-0.219691601,1.605852271
信阳市,23,2019,河南省,4,1.153440305,2.169843556,0.220207365,0.178466755,-0.264566356,-0.216132861,2.003720852
六安市,24,2009,安徽省,15,-0.113513493,-0.809703335,-0.503465659,-0.478571712,0.041695904,-0.239720272,-0.315487816
六安市,24,2010,安徽省,15,-0.094111562,-0.744876374,-0.470638425,-0.442731869,-13.1170205,-0.262509267,-0.279405192
六安市,24,2011,安徽省,15,-0.071409098,-0.670076033,-0.432634412,-0.397313231,-0.39657595,-0.245629739,0.011292113
六安市,24,2012,安徽省,15,-0.04909923,-0.647635931,-0.394686524,-0.330785277,-0.343772113,-0.215316636,0.188951607
六安市,24,2013,安徽省,15,-0.012912262,-0.724929616,-0.356550814,-0.28667973,-0.290968275,-0.209003508,0.326399264
六安市,24,2014,安徽省,15,0.010444116,-0.685036101,-0.302376687,-0.2155769,-0.290968275,-0.194127441,0.465410141
六安市,24,2015,安徽省,15,0.03393425,-0.575328936,-0.319231389,-0.215545442,-0.238164437,-0.191085149,0.657749503
六安市,24,2016,安徽省,15,0.073841593,-0.463128425,-0.277257092,-0.112575962,-0.290968275,-0.152458426,0.57065277
六安市,24,2017,安徽省,15,0.090546128,-0.585302314,-0.230411782,-0.004262968,-0.290968275,-0.010972545,0.685718274
六安市,24,2018,安徽省,15,0.116412893,-0.258674161,-0.183337683,0.06395652,-0.290968275,0.030830034,0.857925264
六安市,24,2019,安徽省,15,0.128323296,-0.480581838,-0.003962153,0.170311344,-0.290968275,0.054233424,1.210040299
六盘水市,25,2009,贵州省,17,-0.966159395,-0.58280897,-0.595655408,-0.524806933,-0.317370194,-0.27193592,-0.652628919
六盘水市,25,2010,贵州省,17,-0.963547454,-0.597769038,-0.58052519,-0.511256083,-0.322650577,-0.269338842,-0.549388761
六盘水市,25,2011,贵州省,17,-0.962785792,-0.542915455,-0.561101028,-0.491824848,-0.206482134,-0.264364323,-0.462824175
六盘水市,25,2012,贵州省,17,-0.960990005,-0.522968697,-0.542453665,-0.455852539,-0.137837145,-0.258342068,-0.409240997
六盘水市,25,2013,贵州省,17,-0.957761304,-0.547902144,-0.522895958,-0.406134568,-0.106154842,-0.251690579,-0.341649134
六盘水市,25,2014,贵州省,17,-0.955774792,-0.522968697,-0.484368854,-0.394404117,-0.143117529,-0.247695529,-0.338714637
六盘水市,25,2015,贵州省,17,-0.953863826,-0.537928765,-0.461190552,-0.415371871,-0.143117529,-0.189488317,-0.148924043
六盘水市,25,2016,贵州省,17,-0.951024006,-0.373368017,-0.446270856,-0.431428755,0.305715094,-0.141384483,0.010456673
六盘水市,25,2017,贵州省,17,-0.948200286,-0.201327234,-0.402611563,-0.413254895,-0.074472539,-0.105256891,0.015642182
六盘水市,25,2018,贵州省,17,-0.946390875,-0.161433719,-0.405909016,-0.431034809,-0.137837145,-0.1054142,0.188725829
六盘水市,25,2019,贵州省,17,-0.944286708,-0.246207438,-0.40920647,-0.448814723,-0.121995993,-0.124142848,0.389956041
兰州市,26,2009,甘肃省,18,-0.818172916,-0.004353004,-0.330269535,-0.374126924,-0.121995993,-0.234537987,-0.543309984
兰州市,26,2010,甘肃省,18,-0.816000633,0.095380783,-0.274563109,-0.336848158,1.382913387,-0.227883529,-0.473344685
兰州市,26,2011,甘肃省,18,-0.815182001,0.085407404,-0.204597616,-0.258409722,0.173705499,-0.219667856,-0.382157497
兰州市,26,2012,甘肃省,18,-0.812734777,0.028060477,-0.123706671,-0.118863029,0.258191639,-0.204613703,-0.321398029
兰州市,26,2013,甘肃省,18,-0.807598826,-0.026793106,-0.053638099,-0.017484456,0.14730358,-0.197240968,-0.204635192
兰州市,26,2014,甘肃省,18,-0.806926335,0.0405272,0.02104083,0.07676242,0.194827034,-0.193848441,-0.143563202
兰州市,26,2015,甘肃省,18,-0.805555344,0.269914911,0.174319057,0.081455927,0.200107418,-0.164927372,0.047369816
兰州市,26,2016,甘肃省,18,-0.804061745,0.66386337,0.256543388,0.180255318,0.226509337,-0.153666439,0.354169942
兰州市,26,2017,甘肃省,18,-0.800955652,0.796010638,0.327071828,0.257969649,0.268752407,-0.086305637,0.271001251
兰州市,26,2018,甘肃省,18,-0.797599388,1.606347659,0.322166281,0.550691015,0.194827034,-0.107910364,0.376590852
兰州市,26,2019,甘肃省,18,-0.796286606,1.875628884,0.558726409,0.485843415,0.194827034,-0.05337171,0.444944331
内江市,27,2009,四川省,14,-0.933723765,-0.632675863,-0.551740189,-0.507737327,-0.180080215,-0.279273039,-0.571427018
内江市,27,2010,四川省,14,-0.927729551,-0.662595999,-0.52825627,-0.483281327,-1.526578081,-0.278519144,-0.486130971
内江市,27,2011,四川省,14,-0.923682219,-0.660102655,-0.50128885,-0.458009691,-0.454660172,-0.275099904,-0.334595268
内江市,27,2012,四川省,14,-0.918709746,-0.722436272,-0.473511283,-0.451024293,-0.449379788,-0.268166446,-0.246134024
内江市,27,2013,四川省,14,-0.910272024,-0.759836442,-0.44388663,-0.411962271,-0.459940556,-0.268196127,-0.427347521
内江市,27,2014,四川省,14,-0.907100292,-0.73739634,-0.414232252,-0.342258757,-0.46522094,-0.261152849,-0.176635661
内江市,27,2015,四川省,14,-0.901534591,-0.777289855,-0.375514147,-0.326244134,-0.481062091,-0.238064077,-0.055007834
内江市,27,2016,四川省,14,-0.895893342,-0.714956238,-0.337092712,-0.328272421,-0.481062091,-0.254070987,-0.028066444
内江市,27,2017,四川省,14,-0.89177294,-0.665089344,-0.29913558,-0.342973955,-0.491622859,-0.237503108,0.063402505
内江市,27,2018,四川省,14,-0.886609742,-0.58280897,-0.279435898,-0.266198818,-0.565548232,-0.237850375,0.188137084
内江市,27,2019,四川省,14,-0.882491817,-0.680049412,-0.238214515,-0.258350217,-0.481062091,-0.240058634,0.352533514
包头市,28,2009,内蒙古自治区,12,-0.268920908,0.247474809,-0.220871107,-0.294872284,0.025854753,-0.206869452,-0.528202554
包头市,28,2010,内蒙古自治区,12,-0.232946958,0.052993924,-0.137245434,-0.176630098,0.258191639,-0.200945144,-0.524958612
包头市,28,2011,内蒙古自治区,12,-0.212052666,-0.099100102,-0.043528265,-0.117224177,0.010013601,-0.179192013,-0.379546594
包头市,28,2012,内蒙古自治区,12,-0.180456721,-0.091620068,0.027000766,-0.260521014,0.020574369,-0.174312473,-0.281528242
包头市,28,2013,内蒙古自治区,12,-0.135189263,0.414528902,0.119016965,-0.169726377,-0.00582755,-0.154384717,-0.067487136
包头市,28,2014,内蒙古自治区,12,-0.114898107,0.284874979,0.198365554,-0.186026398,-0.011107934,-0.134694408,-0.195254029
包头市,28,2015,内蒙古自治区,12,-0.093078675,0.703756885,0.26632483,-0.187061482,-0.026949085,-0.127508662,-0.062408057
包头市,28,2016,内蒙古自治区,12,-0.064170218,0.888264391,0.357754124,-0.211221852,-0.04807062,-0.114463906,-0.049004111
包头市,28,2017,内蒙古自治区,12,-0.047527607,0.908211148,0.421487042,-0.266532159,-0.063911772,-0.171454202,0.255901203
包头市,28,2018,内蒙古自治区,12,-0.033974987,2.13992342,0.439656792,-0.21144907,-0.127276377,-0.144429743,0.434701276
包头市,28,2019,内蒙古自治区,12,-0.020734463,2.007776152,0.487860852,-0.293260532,-0.143117529,-0.16064145,0.378982129
北海市,29,2009,广西壮族自治区,19,-0.895791787,-1.00917091,-0.607100107,-0.450863402,-0.095594074,-0.280397945,-0.721878127
北海市,29,2010,广西壮族自治区,19,-0.891597077,-1.016650944,-0.597783782,-0.376530435,-0.454660172,-0.281454585,-0.711062322
北海市,29,2011,广西壮族自治区,19,-0.884364389,-0.996704186,-0.58352065,-0.304412798,-0.106154842,-0.275515437,-0.636914287
北海市,29,2012,广西壮族自治区,19,-0.878004826,-1.001690876,-0.569308022,-0.227146271,-0.090313691,-0.238518195,-0.57527447
北海市,29,2013,广西壮族自治区,19,-0.866529127,-1.019144288,-0.554130478,-0.238842231,-0.090313691,-0.215298827,-0.575746327
北海市,29,2014,广西壮族自治区,19,-0.860341712,-0.996704186,-0.540242989,-0.262549491,-0.111435226,-0.208543455,-0.574522082
北海市,29,2015,广西壮族自治区,19,-0.854103519,-0.714956238,-0.527545283,-0.307103411,-0.069192155,-0.274809031,-0.421699383
北海市,29,2016,广西壮族自治区,19,-0.849200401,-0.692516135,-0.511018825,-0.22688911,-0.090313691,-0.216658213,-0.314509651
北海市,29,2017,广西壮族自治区,19,-0.843784555,-0.333474502,-0.49268329,-0.242103448,-0.085033307,-0.186766578,-0.355539702
北海市,29,2018,广西壮族自治区,19,-0.841233299,-0.211300612,-0.481402751,-0.177667646,-0.095594074,-0.152330798,-0.290762987
北海市,29,2019,广西壮族自治区,19,-0.839243071,0.000633685,-0.467518145,-0.17463668,-0.074472539,-0.218774461,-0.176225938
十堰市,30,2009,湖北省,20,-0.763168576,-0.84959685,-0.489639618,-0.493294849,-0.153678296,-0.267326477,-0.386131679
十堰市,30,2010,湖北省,20,-0.753372248,-0.73240965,-0.451100165,-0.483148862,0.34267778,-0.258534994,0.086097179
十堰市,30,2011,湖北省,20,-0.742995076,-0.535435421,-0.406171967,-0.460829548,-0.148397912,-0.22674675,-0.201350032
十堰市,30,2012,湖北省,20,-0.732392501,-0.57782228,-0.362044746,-0.415756001,-0.137837145,-0.212164524,-0.124787958
十堰市,30,2013,湖北省,20,-0.709155016,-0.595275693,-0.31923028,-0.369385662,-0.132556761,-0.193928579,0.041747516
十堰市,30,2014,湖北省,20,-0.700761879,-0.587795659,-0.271939743,-0.388919042,-0.153678296,-0.181121271,0.130977758
十堰市,30,2015,湖北省,20,-0.700434922,-0.590289004,-0.204829288,-0.403681027,-0.132556761,-0.183638211,0.388517706
十堰市,30,2016,湖北省,20,-0.690127104,-0.655115965,-0.141568733,-0.395598576,-0.04807062,-0.186861557,0.437785266
十堰市,30,2017,湖北省,20,-0.683438107,-0.612729106,-0.0726685,-0.434969304,-0.137837145,-0.160941227,0.508047091
十堰市,30,2018,湖北省,20,-0.679157941,-0.418248221,-0.001029843,-0.415174595,-0.248725204,-0.149769337,0.675037197
十堰市,30,2019,湖北省,20,-0.673774295,-0.413261531,0.204534239,-0.380320375,-0.227603669,-0.106651894,0.835886392
南京市,31,2009,江苏省,21,0.311181483,0.147741021,0.753566613,0.567852153,0.469406991,0.121644684,-0.765012157
南京市,31,2010,江苏省,21,0.366500395,0.092887438,1.014777447,0.857168845,1.372352619,0.202367827,-0.785792334
南京市,31,2011,江苏省,21,0.418046915,1.319613021,1.316740553,1.090415499,2.312260933,0.427031462,-0.737662891
南京市,31,2012,江苏省,21,0.470086348,1.364493225,1.617491988,1.280935834,0.295154326,0.751194377,-0.704218853
南京市,31,2013,江苏省,21,0.563609701,1.716054824,1.9339113,1.405537478,0.469406991,0.903181361,-0.809043762
南京市,31,2014,江苏省,21,0.602860653,2.040189633,2.403810192,1.571877165,0.833753472,1.039493862,-0.820641485
南京市,31,2015,江苏省,21,0.646446263,2.222203794,2.716577851,2.147085031,0.258191639,1.256603708,-0.772506506
南京市,31,2016,江苏省,21,0.685169626,3.436462653,3.084851026,2.936533,0.680622343,1.289252697,-0.737440189
南京市,31,2017,江苏省,21,0.709271565,2.633605666,3.466751772,3.551686936,0.10506051,1.709658899,-0.424081432
南京市,31,2018,江苏省,21,0.737481522,4.817775605,3.635195859,3.900298499,0.089219358,2.102924885,-0.543896268
南京市,31,2019,江苏省,21,0.765046235,5.264084303,4.599349455,4.179045278,0.015293985,2.60975593,-0.449527274
南充市,32,2009,四川省,14,-0.844465716,-0.807209991,-0.462042626,-0.472043214,-0.143117529,-0.26683971,-0.082814808
南充市,32,2010,四川省,14,-0.83194846,-0.675062723,-0.432239469,-0.367265842,-0.037509853,-0.263613396,0.013818733
南充市,32,2011,四川省,14,-0.817553679,-0.522968697,-0.38771346,-0.284830905,-0.518024778,-0.257098439,0.246238895
南充市,32,2012,四川省,14,-0.805098347,-0.595275693,-0.340597065,-0.206512806,-0.481062091,-0.252696761,0.459949024
南充市,32,2013,四川省,14,-0.773663404,-0.587795659,-0.290633766,-0.166995589,-0.486342475,-0.247274061,0.57229535
南充市,32,2014,四川省,14,-0.765962573,-0.547902144,-0.216067974,-0.126764501,-0.50746401,-0.251177099,0.719871021
南充市,32,2015,四川省,14,-0.748212766,-0.560368867,-0.160897357,-0.156933932,-0.486342475,-0.234977264,0.821033038
南充市,32,2016,四川省,14,-0.733066231,-0.176393787,-0.096709747,-0.150444473,-0.502183626,-0.241866201,1.117984451
南充市,32,2017,四川省,14,-0.719778645,-0.30604771,-0.02080946,-0.158506647,-0.581389383,-0.245531792,1.267518914
南充市,32,2018,四川省,14,-0.709204555,0.090394094,0.03221999,0.026528234,-0.586669767,-0.229613925,1.416267768
南充市,32,2019,四川省,14,-0.691070821,0.212567983,0.112782173,0.165301741,-0.623632453,-0.236562224,1.727409966
南宁市,33,2009,广西壮族自治区,19,-0.521693421,-0.236234059,-0.117867562,-0.131340704,0.115621277,-0.215744041,-0.418465284
南宁市,33,2010,广西壮族自治区,19,-0.502317498,-0.281114263,-0.007748164,0.040682472,-1.985971471,-0.20331368,-0.28254578
南宁市,33,2011,广西壮族自治区,19,-0.481253535,-0.173900442,0.115905263,0.182668493,1.008006138,-0.174769559,-0.215905014
南宁市,33,2012,广西壮族自治区,19,-0.458901559,-0.286100953,0.250808616,0.126397767,0.796790786,-0.134741897,-0.026570281
南宁市,33,2013,广西壮族自治区,19,-0.422868162,-0.333474502,0.395184689,0.228050556,0.754547716,-0.103395899,0.067920523
南宁市,33,2014,广西壮族自治区,19,-0.401104461,-0.388328085,0.517982566,0.484738024,0.791510402,-0.072622742,0.244934674
南宁市,33,2015,广西壮族自治区,19,-0.380843029,0.394582145,0.643528703,0.684417775,0.817912321,-0.114891311,0.483316725
南宁市,33,2016,广西壮族自治区,19,-0.349561656,1.337066433,0.786743609,1.057381488,1.044968824,-0.134400567,0.757167433
南宁市,33,2017,广西壮族自治区,19,-0.320369589,1.855682127,0.952230023,1.254637073,1.10833343,-0.096450568,1.003452939
南宁市,33,2018,广西壮族自治区,19,-0.301070451,3.092381087,0.960022847,1.535622303,0.965763067,-0.054671734,1.156075084
南宁市,33,2019,广西壮族自治区,19,-0.285937539,3.922664865,1.043659169,2.207834933,0.897118078,0.028903744,1.643564557
南平市,34,2009,福建省,3,-0.836551868,0.000633685,-0.511106525,-0.48372951,-0.132556761,-0.26191268,-0.690599588
南平市,34,2010,福建省,3,-0.827894935,-0.248700783,-0.483878743,-0.433781288,-1.547699616,-0.257792972,-0.631648803
南平市,34,2011,福建省,3,-0.811669689,-0.049233208,-0.458053042,-0.431553071,-0.090313691,-0.249336883,-0.513498694
