name,name_code,year,Province,Agglomeration,AREA,GD_IN_ALL,ZTKN_IN_ALL,GDZTKN_IN_ALL,GDZTKN_IN_M,RS,FAI,POP_diff,RP,FD
庆阳市,93,2013,甘肃省,关中平原,-0.929415114,-0.480440168,-0.921263659,-0.875935822,-0.922824984,-0.568165859,-0.232884053,-0.434565845,-0.241082625,-0.193719724
庆阳市,93,2014,甘肃省,关中平原,-0.928321542,-0.480440168,-0.990448335,-0.921838072,-0.936987005,-0.539280662,-0.206482134,-0.485949389,-0.237010406,-0.165902292
庆阳市,93,2015,甘肃省,关中平原,-0.925054448,-0.480440168,-0.922281081,-0.876610855,-0.823690839,-0.526827938,-0.211762518,-0.481725479,-0.247636168,0.006542165
庆阳市,93,2016,甘肃省,关中平原,-0.921059131,-0.480440168,-0.889723586,-0.855009796,-0.763502252,-0.512666258,-0.190640983,-0.470098878,-0.260847136,0.131426237
庆阳市,93,2017,甘肃省,关中平原,-0.915171426,-0.480440168,-0.920246237,-0.875260789,-0.767042757,-0.500952841,-0.169519447,-0.479694349,-0.246303495,0.22428492
庆阳市,93,2018,甘肃省,关中平原,-0.912813372,-0.480440168,-0.920246237,-0.875260789,-0.713935179,-0.49009601,-0.206482134,-0.475675485,-0.256929257,0.292165927
庆阳市,93,2019,甘肃省,关中平原,-0.911563752,-0.480440168,-0.921263659,-0.875935822,-0.713935179,-0.542906433,-0.206482134,-0.450215479,-0.253141975,0.439228522
廊坊市,94,2009,河北省,京津冀,0.825252164,-0.480440168,-0.227382056,-0.415563257,-0.469640323,-0.415473945,-0.085033307,-0.090206807,-0.226497431,-0.542762458
廊坊市,94,2010,河北省,京津冀,0.880874502,-0.480440168,-0.260956973,-0.437839349,-0.497964364,-0.36771452,1.092492278,-0.088936925,-0.21782764,-0.4757618
廊坊市,94,2011,河北省,京津冀,0.931082231,-0.300335104,-0.096134657,-0.229254125,-0.328020116,-0.313007763,0.004733218,-0.003511006,-0.20483631,-0.390126779
廊坊市,94,2012,河北省,京津冀,0.98254949,-0.2721554,-0.136831525,-0.240729687,-0.313858096,-0.257572938,0.020574369,-0.100364923,-0.187704495,-0.339713104
廊坊市,94,2013,河北省,京津冀,1.089157319,-0.262353763,-0.176510971,-0.261655713,-0.384668199,-0.201299498,-0.032229469,0.014072352,-0.193800952,-0.39442148
廊坊市,94,2014,河北省,京津冀,1.134019796,-0.257452945,-0.127674729,-0.226553992,-0.395289715,-0.142503109,0.099780126,0.428697548,-0.200301069,-0.60957548
廊坊市,94,2015,河北省,京津冀,1.214312533,-0.177814652,-0.099186922,-0.163775915,-0.455478302,-0.088755648,0.031135137,0.710338849,-0.164203158,0.168871527
廊坊市,94,2016,河北省,京津冀,1.264532648,0.129711683,0.002555249,0.073160698,-0.161616374,-0.025510326,0.089219358,0.772449976,-0.060768191,0.117312353
廊坊市,94,2017,河北省,京津冀,1.314376266,0.095405956,-0.107326295,-0.018643802,-0.200561931,0.047280847,0.479967759,0.875449587,-0.089306376,0.615933843
廊坊市,94,2018,河北省,京津冀,1.341106248,0.579361741,0.479726028,0.637488358,0.174731617,0.093631019,0.321556245,0.641823731,-0.121468599,0.659543422
廊坊市,94,2019,河北省,京津冀,1.364941915,0.53035356,0.183656312,0.414052407,0.040192421,0.304316716,0.252911256,0.408197875,-0.06723269,0.61716178
延安市,95,2009,陕西省,,-0.865071444,-0.480440168,-0.82053891,-0.809107546,-0.572314973,-0.60764723,-0.04807062,-0.545496682,-0.242798181,-0.520718664
延安市,95,2010,陕西省,,-0.85568505,-0.480440168,-0.854113827,-0.831383638,-0.593558004,-0.594962538,-0.090313691,-0.545583097,-0.237877088,-0.391231675
延安市,95,2011,陕西省,,-0.851423462,-0.480440168,-0.836817658,-0.819908076,-0.582936488,-0.581704991,-0.127276377,-0.545701917,-0.232819462,-0.29541881
延安市,95,2012,陕西省,,-0.844303476,-0.479214963,-0.826643441,-0.812482712,-0.582936488,-0.565441779,-0.079752923,-0.522512579,-0.223941905,-0.160745698
延安市,95,2013,陕西省,,-0.830785533,-0.477989759,-0.839869923,-0.820583109,-0.614801035,-0.55085935,-0.026949085,-0.52612154,-0.227473932,-0.072690485
延安市,95,2014,陕西省,,-0.82492136,-0.476764554,-0.713709631,-0.736203973,-0.533369416,-0.534796013,-0.079752923,-0.510476833,-0.217613938,-0.05414348
延安市,95,2015,陕西省,,-0.818091176,-0.471863736,-0.514294977,-0.601197355,-0.366965673,-0.499370555,-0.079752923,-0.46438431,-0.22118455,0.020454264
延安市,95,2016,陕西省,,-0.810520386,-0.469413327,-0.148023164,-0.356835378,-0.058941724,-0.486904225,-0.079752923,-0.456804051,-0.214452922,0.281064054
延安市,95,2017,陕西省,,-0.805239533,-0.453485668,-0.206016201,-0.386536834,-0.182859405,-0.467158104,-0.132556761,-0.439830146,-0.224778907,0.379884625
延安市,95,2018,陕西省,,-0.801353202,-0.459611691,-0.107326295,-0.32443379,-0.07664425,-0.444731828,-0.185360599,-0.312427027,-0.220828379,0.604360113
延安市,95,2019,陕西省,,-0.799775387,-0.452260464,-0.065612005,-0.292707235,-0.101427786,-0.373633934,-0.290968275,-0.264866208,-0.203628298,0.862143681
开封市,96,2009,河南省,中原,0.289858679,-0.442458828,0.520422896,0.101512088,0.015408884,-0.625902312,-0.090313691,-0.490988555,-0.25726762,-0.513280913
开封市,96,2010,河南省,中原,0.314028734,-0.441233623,0.452255642,0.056959904,-0.048320209,-0.408032732,-0.370174031,-0.451665583,-0.251488748,-0.440920646
开封市,96,2011,河南省,中原,0.343509366,-0.426531169,0.628269597,0.181841025,-0.016455662,-0.356274701,-0.042790237,-0.393937363,-0.242516212,-0.339420885
开封市,96,2012,河南省,中原,0.385217451,-0.442458828,0.515335788,0.098136922,-0.030617683,-0.305334878,-0.032229469,-0.381193242,-0.232498909,-0.254338927
开封市,96,2013,河南省,中原,0.427921267,-0.419179942,0.543823596,0.129863477,-0.066022734,-0.250382031,-0.069192155,-0.305549458,-0.222080913,-0.214286426
开封市,96,2014,河南省,中原,0.444963906,-0.417954737,0.485830558,0.092061624,-0.122670817,-0.242611612,-0.063911772,-0.303312524,-0.215429423,-0.148535852
开封市,96,2015,河南省,中原,0.484186373,-0.417954737,0.590624994,0.161590032,-0.058941724,-0.125164655,-0.31208981,-0.242239135,-0.212321833,0.030655487
开封市,96,2016,河南省,中原,0.519637687,0.399256677,0.906025722,0.821097358,0.698726381,-0.118371797,-0.132556761,-0.200527054,-0.195353263,0.193500385
开封市,96,2017,河南省,中原,0.558476227,0.292663884,0.476673763,0.477505517,0.326973339,0.020998015,-0.143117529,-0.04183509,-0.189191508,0.374547163
开封市,96,2018,河南省,中原,0.591716865,0.732512306,1.975335934,1.714166131,1.452853981,0.04743384,-0.132556761,-0.00694998,-0.155750038,0.47177314
开封市,96,2019,河南省,中原,0.608269068,1.01553455,1.983475308,1.875499039,1.491799538,0.034475329,-0.016388318,0.02793513,-0.0895646,0.729846465
张家口市,97,2009,河北省,京津冀,0.231670223,-0.480440168,0.088018672,-0.206303,0.596051731,-0.474740923,-0.063911772,-0.378551332,-0.196068572,-0.263774842
张家口市,97,2010,河北省,京津冀,0.294703589,-0.480440168,0.08700125,-0.206978033,0.496917587,-0.437725858,0.416603153,-0.232869177,-0.252168441,-0.195783715
张家口市,97,2011,河北省,京津冀,0.336744822,-0.480440168,0.072757346,-0.216428496,0.390702432,-0.39513774,-0.053351004,-0.165764365,-0.257763291,-0.015883052
张家口市,97,2012,河北省,京津冀,0.385668255,-0.480440168,0.019851418,-0.251530217,0.344675865,-0.352582675,-0.079752923,-0.164702561,-0.249004457,0.054693754
张家口市,97,2013,河北省,京津冀,0.443399714,-0.480440168,-0.090030126,-0.32443379,0.231379699,-0.308083434,-0.085033307,-0.183245769,-0.247342327,0.15529348
张家口市,97,2014,河北省,京津冀,0.467152404,-0.480440168,-0.10427403,-0.333884253,0.13578606,-0.261920049,-0.143117529,-0.226646732,-0.242575574,0.324968928
张家口市,97,2015,河北省,京津冀,0.493715191,-0.480440168,-0.001514438,-0.265705911,0.121624039,-0.220572884,-0.180080215,-0.159869388,-0.25266708,0.650375734
张家口市,97,2016,河北省,京津冀,0.517488935,-0.480440168,0.056478599,-0.227229026,0.125164544,-0.172467689,-0.169519447,0.056786543,-0.220822443,0.752909643
张家口市,97,2017,河北省,京津冀,0.54551436,-0.480440168,0.077844455,-0.213053331,0.13578606,-0.12118853,-0.143117529,0.179679976,-0.225894909,1.142305095
张家口市,97,2018,河北省,京津冀,0.569155587,-0.480440168,0.649635453,0.166315264,0.319892328,-0.089709028,-0.180080215,0.085668372,-0.202939701,1.551930119
张家口市,97,2019,河北省,京津冀,0.599174955,-0.480440168,0.309816604,-0.059145787,0.181812627,-0.263942977,-0.243444821,-0.008343232,-0.218513269,1.792111626
张家界市,98,2009,湖南省,,-0.93786646,-0.480440168,-0.852078983,-0.830033572,-0.759961746,-0.625928119,-0.165823179,-0.527341014,-0.282077884,-0.717798746
张家界市,98,2010,湖南省,,-0.935727615,-0.480440168,-0.858183513,-0.83408377,-0.72101619,-0.616243546,-0.210178403,-0.518378684,-0.281231978,-0.678728102
张家界市,98,2011,湖南省,,-0.93353304,-0.480440168,-0.748301969,-0.761180197,-0.61126053,-0.605272838,-0.132556761,-0.556350286,-0.278845634,-0.621796399
张家界市,98,2012,湖南省,,-0.931293879,-0.480440168,-0.799173054,-0.794931851,-0.671449117,-0.594302057,-0.143117529,-0.476634198,-0.272811507,-0.571503303
张家界市,98,2013,湖南省,,-0.921649883,-0.480440168,-0.750336813,-0.762530263,-0.713935179,-0.585947912,-0.153678296,-0.432139783,-0.276183257,-0.546153432
张家界市,98,2014,湖南省,,-0.919540762,-0.480440168,-0.753389078,-0.764555362,-0.724556695,-0.561360577,-0.153678296,-0.449663826,-0.276693769,-0.46439047
张家界市,98,2015,湖南省,,-0.916650164,-0.480440168,-0.753389078,-0.764555362,-0.781204777,-0.546490721,-0.185360599,-0.501401178,-0.278643804,-0.322860971
张家界市,98,2016,湖南省,,-0.913944099,-0.480440168,-0.671995341,-0.710552715,-0.742259221,-0.531153234,-0.148397912,-0.485301845,-0.273295306,-0.345674378
张家界市,98,2017,湖南省,,-0.910478849,-0.480440168,-0.669960498,-0.709202649,-0.710394674,-0.515545771,-0.227603669,-0.478768799,-0.268694766,-0.340338146
张家界市,98,2018,湖南省,,-0.907668752,-0.480440168,-0.547869893,-0.628198679,-0.590017499,-0.507515434,-0.153678296,-0.415003471,-0.263099916,-0.062673208
张家界市,98,2019,湖南省,,-0.905663663,-0.480440168,-0.541765363,-0.62414848,-0.604179519,-0.490145849,-0.169519447,-0.335706192,-0.246638889,-0.005237042
张掖市,99,2009,甘肃省,,-0.986664806,-0.480440168,-0.376943047,-0.51479312,-0.172237889,-0.635313065,-0.153678296,-0.551709462,-0.274957436,-0.641690689
张掖市,99,2010,甘肃省,,-0.986375004,-0.480440168,-0.376943047,-0.51479312,-0.090806271,-0.627596257,-0.644753988,-0.545696611,-0.277931462,-0.613668395
张掖市,99,2011,甘肃省,,-0.986220194,-0.480440168,-0.214155574,-0.406787827,-0.058941724,-0.618282742,-0.227603669,-0.531840845,-0.274093722,-0.532471416
张掖市,99,2012,甘肃省,,-0.98590686,-0.480440168,-0.314880323,-0.473616102,-0.097887281,-0.607754746,-0.217042902,-0.502076579,-0.27322704,-0.482417018
张掖市,99,2013,甘肃省,,-0.984877689,-0.480440168,-0.217207839,-0.408812926,-0.094346776,-0.599223798,-0.238164437,-0.47486705,-0.269344778,-0.439380804
张掖市,99,2014,甘肃省,,-0.98437363,-0.480440168,-0.176510971,-0.381811602,-0.030617683,-0.577408312,-0.222323285,-0.472746662,-0.26578307,-0.402097312
张掖市,99,2015,甘肃省,,-0.983946356,-0.335866035,0.057496021,-0.146900088,0.263244246,-0.5684873,-0.227603669,-0.459550758,-0.271956697,-0.318494907
张掖市,99,2016,甘肃省,,-0.983514129,-0.240300082,0.287433326,0.05830997,0.596051731,-0.558663118,-0.217042902,-0.462801173,-0.262429128,-0.2012516
张掖市,99,2017,甘肃省,,-0.982856499,-0.190066697,0.194847951,0.024558316,0.511079607,-0.549680066,-0.20120175,-0.462308835,-0.267516434,-0.079577018
张掖市,99,2018,甘肃省,,-0.982079976,-0.270930195,0.674053574,0.297946716,0.843887093,-0.547465767,-0.222323285,-0.450627087,-0.26597006,-0.110418766
张掖市,99,2019,甘肃省,,-0.981636603,-0.179039856,0.658792248,0.338448701,0.928859217,-0.524626801,-0.222323285,-0.453957474,-0.261654457,-0.14993912
徐州市,100,2009,江苏省,,2.061810098,-0.394675852,1.243809728,0.607786903,0.050813936,-0.081651996,-0.238164437,-0.259571587,-0.177776234,-0.362471144
徐州市,100,2010,江苏省,,2.124786494,-0.395901056,0.966053603,0.422827837,-0.112049302,0.030006208,-0.713398978,-0.171900396,-0.152844278,-0.292503999
徐州市,100,2011,江苏省,,2.185865548,0.089279934,1.160381149,0.819072259,0.199515153,0.166731062,-0.232884053,-0.077527119,0.019580973,-0.09403972
徐州市,100,2012,江苏省,,2.242125699,0.138288114,0.987419459,0.731317957,0.164110101,0.292890134,-0.232884053,0.026604794,0.085991987,0.074915945
徐州市,100,2013,江苏省,,2.322515037,0.331870428,1.198025752,0.977705034,0.302189803,0.42851283,-0.042790237,0.160009962,0.142249164,0.133228769
徐州市,100,2014,江苏省,,2.35843821,0.623469104,1.271280114,1.186965291,0.330513844,0.874618488,0.010013601,0.3275587,0.231208757,0.236238843
徐州市,100,2015,江苏省,,2.414527452,1.303457612,1.277384645,1.565658852,0.415485968,1.066322958,0.031135137,0.330106425,0.281882957,0.434759104
徐州市,100,2016,江苏省,,2.454288655,2.143947912,1.651795832,2.277143726,0.755374464,1.288853177,0.031135137,0.479639352,0.32848197,0.804801025
徐州市,100,2017,江苏省,,2.493478922,2.081462482,1.360813224,2.049657576,0.659780824,1.457104711,0.099780126,0.459728854,0.352048605,1.074062966
徐州市,100,2018,江苏省,,2.534098387,3.382629681,3.46484131,4.162511137,1.898957631,1.616149877,0.015293985,0.796686717,0.467777401,1.252149409
徐州市,100,2019,江苏省,,2.555740718,3.725686946,3.188102606,4.167911401,2.093685415,1.934989943,1.19281957,1.055369688,0.480744986,1.616617015
德州市,101,2009,山东省,山东半岛,1.794463225,-0.404477488,0.65980967,0.214917646,-0.207642941,-0.258345374,0.03641552,-0.422074336,-0.245608962,-0.563383913
德州市,101,2010,山东省,山东半岛,1.818276601,-0.398351465,0.460395016,0.085986327,-0.30323658,-0.200236826,0.041695904,-0.390088486,-0.228049742,-0.425136497
德州市,101,2011,山东省,山东半岛,1.856409209,-0.160661788,0.593677259,0.30537208,-0.150994858,-0.117489478,-0.032229469,-0.338071801,-0.210377734,-0.429648363
德州市,101,2012,山东省,山东半岛,1.898128441,-0.159436584,0.65370514,0.345874065,-0.161616374,-0.032623221,-0.037509853,-0.293204438,-0.190016637,-0.179872835
德州市,101,2013,山东省,山东半岛,1.981126004,-0.068771449,1.084074521,0.681365509,0.015408884,0.054786245,0.025854753,-0.189916208,-0.126736958,-0.207815768
德州市,101,2014,山东省,山东半岛,2.003365279,0.048848184,0.757482154,0.529483065,-0.058941724,0.148175539,-0.00582755,-0.163439121,-0.162793316,-0.289784206
德州市,101,2015,山东省,山东半岛,2.044412018,0.360050132,0.889746975,0.78869577,0.008327874,0.252153316,0.010013601,-0.15436612,-0.064870091,0.024176831
德州市,101,2016,山东省,山东半岛,2.068760414,0.417634745,1.006750471,0.89805113,0.125164544,0.353873166,0.078658591,-0.143373417,-0.11089923,-0.022751129
德州市,101,2017,山东省,山东半岛,2.092203485,0.341672064,0.806318395,0.72321756,0.011868379,0.458984824,-0.164239064,-0.108996564,-0.134777514,0.135002387
德州市,101,2018,山东省,山东半岛,2.112446341,1.568101788,2.500325534,2.522855769,1.509502063,0.450400634,-0.111435226,0.006159888,0.120300139,0.372312762
德州市,101,2019,山东省,山东半岛,2.1339512,2.597273584,2.430123436,3.043306279,1.835228538,0.146349676,-0.50746401,0.10913259,0.053191624,0.492041471
德阳市,102,2009,四川省,成渝,-0.754324635,-0.480440168,-0.681152137,-0.716628013,-0.752880736,-0.49588528,-0.137837145,-0.486416901,-0.25549567,0.068348701
德阳市,102,2010,四川省,成渝,-0.733095954,-0.480440168,-0.773737512,-0.778056024,-0.901581953,-0.456047935,-0.39657595,-0.471998112,-0.260039816,0.169257872
德阳市,102,2011,四川省,成渝,-0.707755541,-0.480440168,-0.811382115,-0.803032248,-0.820150334,-0.417672198,-0.391295567,-0.422851692,-0.240494943,-0.399680812
德阳市,102,2012,四川省,成渝,-0.698272546,-0.480440168,-0.831730549,-0.81653291,-0.788285788,-0.375946359,-0.512744394,-0.409630394,-0.220053707,-0.369040234
德阳市,102,2013,四川省,成渝,-0.667044428,-0.480440168,-0.781876886,-0.783456289,-0.791826293,-0.331826163,-0.248725204,-0.404359271,-0.212301056,-0.257793882
德阳市,102,2014,四川省,成渝,-0.659954166,-0.480440168,-0.779842042,-0.782106223,-0.788285788,-0.274762688,-0.264566356,-0.380531295,-0.180272397,-0.230917704
德阳市,102,2015,四川省,成渝,-0.652991465,-0.480440168,-0.829695706,-0.815182844,-0.922824984,-0.222171439,-0.206482134,-0.342343656,-0.209849414,-0.124580021
德阳市,102,2016,四川省,成渝,-0.644585943,-0.480440168,-0.849026718,-0.828008473,-0.880338922,-0.160907857,-0.20120175,-0.322645216,-0.225586227,-0.147899737
德阳市,102,2017,四川省,成渝,-0.638370043,-0.463287305,-0.896845538,-0.850284564,-0.905122458,-0.092895784,-0.20120175,-0.361934078,-0.225051971,-0.105223414
德阳市,102,2018,四川省,成渝,-0.633684897,0.090505138,-0.876497104,-0.531668948,-0.593558004,-0.070848923,-0.211762518,-0.277096956,-0.222591424,0.020050694
德阳市,102,2019,四川省,成渝,-0.628127864,0.133387296,-0.89786296,-0.522218484,-0.568774468,-0.006477632,-0.222323285,-0.242538555,-0.185493268,0.074578817
忻州市,103,2009,山西省,山西中部,-0.428478448,-0.480440168,0.256910675,-0.094247507,0.705807391,-0.57875486,-0.148397912,-0.521426706,-0.267014827,-0.508350097
忻州市,103,2010,山西省,山西中部,-0.410181236,-0.480440168,-0.070699114,-0.311608161,0.351756875,-0.552073535,-0.327930961,-0.526638893,-0.261197371,-0.399100065
忻州市,103,2011,山西省,山西中部,-0.396104742,-0.480440168,-0.125639886,-0.348059948,0.34821637,-0.54046379,-0.39657595,-0.515332178,-0.253450656,-0.322805603
忻州市,103,2012,山西省,山西中部,-0.379158704,-0.480440168,-0.172441284,-0.37911147,0.249082225,-0.518300834,-0.39657595,-0.508642979,-0.238895143,-0.213761662
忻州市,103,2013,山西省,山西中部,-0.346292085,-0.480440168,-0.140901212,-0.358185444,0.089759493,-0.495709437,-0.39657595,-0.488781753,-0.234977264,-0.071634189
忻州市,103,2014,山西省,山西中部,-0.325548886,-0.480440168,-0.413570228,-0.539094312,-0.154535363,-0.487499856,-0.370174031,-0.44400251,-0.26214716,-0.110555955
忻州市,103,2015,山西省,山西中部,-0.303169664,-0.480440168,-0.422727024,-0.545169609,-0.126211322,-0.447537987,-0.375454415,-0.461717764,-0.260363338,0.106092977
忻州市,103,2016,山西省,山西中部,-0.286969187,-0.480440168,-0.345402974,-0.493867095,-0.115589807,-0.427693002,-0.359613264,-0.477434863,-0.256178331,0.167320611
